,images,gt,preds
423,Delaunay1.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 藝術. The art period of this painting is Expressionism. The art period of
424,Delaunay2.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ヴィンテージ. The art period of this painting is ヴィンテ
425,Delaunay3.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is スペシャル. The art period of this painting is Realism. The art period
426,Delaunay4.jpg,post impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Expressionism. The art period of this painting is Impressionism. The art period of this
427,Dewing1.jpg,impressionism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Impressionism. The art period of this painting is Expressionism. The art period of this
428,DirckHals1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
429,Domenichino1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Caravaggio. The art period of this painting is Impressionism. The art period of
430,Dossi1.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
431,Dossi2.jpg,renaissance,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
432,Dou1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
433,Dou2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Impressionism. The art period of this
434,Drost1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Rembrandt. The art period of this painting is Impressionism. The art period of
435,Ducreux1.jpg,realism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ernest hemingway. The art period of this painting is Impressionism. The art period
436,Dujardin1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is ichthyology. The art period of this painting is Romanticism. The art period of this
437,Dujardin2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is romeo and juliet. The art period of this painting is Impressionism. The art period
438,Durand1.jpg,romanticism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Realism. The art period of this painting is Impressionism. The art period of this
439,Durand2.jpg,romanticism,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Romanticism. The art period of this painting is Impressionism. The art period of
440,Durer1.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
441,Durer10.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
442,Durer11.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
443,Durer12.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Renaissance. The art period of this painting is Impressionism. The art period of
444,Durer2.jpg,baroque,<image>The art period of this painting is Cubism.<|endofchunk|><image>The art period of this painting is Realism.<|endofchunk|><image>The art period of this painting is 	Baroque. The art period of this painting is Impressionism. The art period of this
